Transaction_Date,Stock_ Date,Invoice_ID,Age_Group_Key,Customer_Gender_Key,Region_Key,Product_Key,Quantity_Sold
2019-11-20,2019-08-25,INV-77862,3,2,10,201,25
2019-11-20,2019-06-10,INV-77863,4,1,10,298,2
2019-11-21,2019-06-20,INV-77864,1,2,1,326,3
2019-11-21,2019-08-23,INV-77865,1,2,1,322,10
2019-11-21,2019-07-24,INV-77866,1,1,1,320,29
2019-11-21,2019-09-06,INV-77867,1,1,1,327,7
2019-11-21,2019-07-24,INV-77868,4,2,1,329,30
2019-11-21,2019-07-10,INV-77869,4,1,1,329,20
2019-11-21,2019-10-22,INV-77870,1,2,1,328,11
2019-11-21,2019-10-13,INV-77871,1,2,1,214,24
2019-11-21,2019-09-07,INV-77872,1,1,1,218,25
2019-11-21,2019-10-30,INV-77873,4,1,1,227,2
2019-11-21,2019-10-10,INV-77874,4,2,1,228,2
2019-11-21,2019-05-25,INV-77875,3,2,1,248,2
2019-11-21,2019-09-29,INV-77876,1,2,1,257,2
2019-11-21,2019-09-06,INV-77877,3,2,1,201,9
2019-11-21,2019-09-06,INV-77878,3,2,1,201,9
2019-11-21,2019-09-17,INV-77879,1,2,1,201,23
2019-11-21,2019-07-03,INV-77880,1,2,1,201,6
2019-11-21,2019-07-29,INV-77881,1,1,1,204,8
2019-11-21,2019-08-06,INV-77882,1,1,1,204,24
2019-11-21,2019-07-15,INV-77883,4,1,1,204,25
2019-11-21,2019-10-15,INV-77884,1,2,1,204,22
2019-11-21,2019-05-25,INV-77885,1,2,1,204,7
2019-11-21,2019-09-29,INV-77886,1,2,1,204,25
2019-11-21,2019-10-04,INV-77887,1,1,1,202,4
2019-11-21,2019-07-23,INV-77888,3,2,1,222,25
2019-11-21,2019-10-24,INV-77889,1,2,4,330,7
2019-11-21,2019-07-02,INV-77890,1,2,4,330,31
2019-11-21,2019-06-07,INV-77891,1,1,4,326,12
2019-11-21,2019-10-22,INV-77892,1,2,4,322,10
2019-11-21,2019-09-19,INV-77893,1,1,4,322,15
2019-11-21,2019-09-21,INV-77894,4,1,4,322,2
2019-11-21,2019-06-26,INV-77895,1,2,4,320,28
2019-11-21,2019-08-05,INV-77896,1,2,4,328,26
2019-11-21,2019-10-17,INV-77897,1,2,4,327,28
2019-11-21,2019-06-14,INV-77898,1,1,4,328,5
2019-11-21,2019-10-19,INV-77899,1,2,4,282,6
2019-11-21,2019-06-11,INV-77900,1,2,4,227,2
2019-11-21,2019-07-04,INV-77901,1,1,4,232,3
2019-11-21,2019-10-12,INV-77902,1,2,4,249,2
2019-11-21,2019-07-01,INV-77903,3,2,4,205,30
2019-11-21,2019-09-15,INV-77904,3,2,4,205,15
2019-11-21,2019-06-07,INV-77905,1,1,4,201,26
2019-11-21,2019-07-30,INV-77906,1,2,4,203,18
2019-11-21,2019-08-21,INV-77907,1,2,4,203,27
2019-11-21,2019-09-12,INV-77908,4,1,4,203,10
2019-11-21,2019-09-13,INV-77909,4,2,4,206,7
2019-11-21,2019-11-13,INV-77910,4,2,4,206,6
2019-11-21,2019-08-22,INV-77911,4,2,4,206,20
2019-11-21,2019-07-11,INV-77912,1,1,4,302,3
2019-11-21,2019-06-06,INV-77913,3,1,6,223,8
2019-11-21,2019-08-02,INV-77914,1,2,6,321,20
2019-11-21,2019-09-23,INV-77915,1,2,6,321,7
2019-11-21,2019-08-25,INV-77916,1,2,6,321,13
2019-11-21,2019-06-19,INV-77917,1,1,6,330,30
2019-11-21,2019-07-10,INV-77918,1,1,6,330,23
2019-11-21,2019-09-15,INV-77919,1,2,6,322,11
2019-11-21,2019-11-10,INV-77920,3,1,6,322,13
2019-11-21,2019-07-20,INV-77921,1,1,6,322,14
2019-11-21,2019-10-15,INV-77922,3,1,6,322,13
2019-11-21,2019-05-31,INV-77923,1,1,6,319,5
2019-11-21,2019-06-24,INV-77924,3,1,6,329,14
2019-11-21,2019-08-16,INV-77925,1,1,6,328,12
2019-11-21,2019-09-10,INV-77926,1,1,6,327,2
2019-11-21,2019-10-17,INV-77927,1,2,6,327,23
2019-11-21,2019-09-04,INV-77928,1,2,6,327,4
2019-11-21,2019-07-19,INV-77929,1,1,6,229,2
2019-11-21,2019-10-04,INV-77930,1,2,6,231,2
2019-11-21,2019-09-01,INV-77931,3,1,6,280,13
2019-11-21,2019-08-12,INV-77932,1,1,6,204,2
2019-11-21,2019-11-06,INV-77933,1,1,6,204,28
2019-11-21,2019-08-06,INV-77934,3,1,6,202,24
2019-11-21,2019-10-07,INV-77935,3,1,6,202,27
2019-11-21,2019-05-27,INV-77936,3,1,6,202,6
2019-11-21,2019-07-24,INV-77937,3,1,6,201,32
2019-11-21,2019-07-13,INV-77938,3,1,6,201,6
2019-11-21,2019-06-05,INV-77939,1,2,6,286,2
2019-11-21,2019-06-26,INV-77940,1,2,6,222,4
2019-11-21,2019-08-06,INV-77941,3,2,7,204,13
2019-11-21,2019-09-07,INV-77942,3,2,7,204,20
2019-11-21,2019-08-31,INV-77943,3,2,7,204,7
2019-11-21,2019-10-20,INV-77944,4,1,7,201,5
2019-11-21,2019-07-08,INV-77945,4,1,7,201,22
2019-11-21,2019-09-12,INV-77946,4,1,7,201,26
2019-11-21,2019-10-17,INV-77947,3,2,7,204,32
2019-11-21,2019-09-18,INV-77948,3,2,7,204,8
2019-11-21,2019-06-05,INV-77949,4,2,7,204,24
2019-11-21,2019-06-07,INV-77950,4,2,7,204,20
2019-11-21,2019-09-30,INV-77951,3,2,8,330,24
2019-11-21,2019-10-03,INV-77952,3,2,8,330,14
2019-11-21,2019-09-16,INV-77953,1,2,8,325,26
2019-11-21,2019-11-11,INV-77954,1,2,8,325,2
2019-11-21,2019-08-09,INV-77955,1,1,8,328,9
2019-11-21,2019-09-13,INV-77956,1,2,8,327,13
2019-11-21,2019-06-30,INV-77957,1,1,8,205,19
2019-11-21,2019-09-05,INV-77958,1,2,8,299,2
2019-11-21,2019-08-19,INV-77959,1,2,9,330,25
2019-11-21,2019-07-26,INV-77960,1,1,9,325,13
2019-11-21,2019-07-12,INV-77961,1,1,9,325,24
2019-11-21,2019-07-11,INV-77962,4,2,9,330,13
2019-11-21,2019-10-16,INV-77963,4,2,9,330,9
2019-11-21,2019-11-04,INV-77964,1,1,9,326,16
2019-11-21,2019-07-24,INV-77965,3,2,9,326,28
2019-11-21,2019-08-01,INV-77966,1,1,9,326,5
2019-11-21,2019-07-26,INV-77967,1,2,9,326,7
2019-11-21,2019-06-20,INV-77968,1,1,9,322,3
2019-11-21,2019-08-08,INV-77969,4,2,9,319,20
2019-11-21,2019-09-11,INV-77970,1,2,9,327,31
2019-11-21,2019-09-12,INV-77971,1,1,9,328,10
2019-11-21,2019-10-15,INV-77972,3,2,9,329,23
2019-11-21,2019-11-05,INV-77973,1,1,9,327,7
2019-11-21,2019-06-19,INV-77974,1,1,9,329,30
2019-11-21,2019-08-30,INV-77975,1,2,9,328,4
2019-11-21,2019-08-22,INV-77976,1,2,9,217,24
2019-11-21,2019-07-13,INV-77977,1,1,9,213,7
2019-11-21,2019-08-28,INV-77978,4,2,9,217,12
2019-11-21,2019-11-06,INV-77979,3,2,9,227,2
2019-11-21,2019-06-22,INV-77980,3,2,9,226,2
2019-11-21,2019-11-11,INV-77981,3,1,9,238,2
2019-11-21,2019-06-14,INV-77982,1,1,9,248,4
2019-11-21,2019-08-29,INV-77983,4,2,9,244,2
2019-11-21,2019-05-31,INV-77984,1,1,9,264,3
2019-11-21,2019-07-21,INV-77985,3,2,9,281,24
2019-11-21,2019-09-01,INV-77986,1,1,9,323,2
2019-11-21,2019-10-18,INV-77987,3,2,9,201,3
2019-11-21,2019-06-09,INV-77988,3,2,9,201,16
2019-11-21,2019-10-25,INV-77989,4,1,9,201,27
2019-11-21,2019-09-06,INV-77990,4,1,9,201,16
2019-11-21,2019-06-24,INV-77991,4,2,9,206,25
2019-11-21,2019-05-29,INV-77992,4,2,9,206,2
2019-11-21,2019-08-20,INV-77993,4,2,9,206,12
2019-11-21,2019-08-04,INV-77994,3,1,9,202,16
2019-11-21,2019-09-27,INV-77995,3,1,9,202,5
2019-11-21,2019-08-09,INV-77996,3,1,9,203,16
2019-11-21,2019-08-18,INV-77997,1,1,9,203,12
2019-11-21,2019-09-09,INV-77998,1,1,9,203,20
2019-11-21,2019-09-20,INV-77999,1,2,9,203,27
2019-11-21,2019-07-08,INV-78000,1,2,9,203,21
2019-11-21,2019-10-15,INV-78001,4,2,9,294,4
2019-11-21,2019-07-09,INV-78002,1,1,10,278,8
2019-11-21,2019-07-06,INV-78003,3,2,10,330,2
2019-11-21,2019-09-16,INV-78004,3,2,10,328,5
2019-11-21,2019-06-01,INV-78005,3,2,10,329,8
2019-11-21,2019-10-21,INV-78006,3,1,10,327,12
2019-11-21,2019-09-30,INV-78007,3,2,10,232,2
2019-11-21,2019-07-08,INV-78008,1,1,10,316,2
2019-11-21,2019-09-29,INV-78009,3,1,10,249,2
2019-11-21,2019-07-25,INV-78010,3,1,10,249,2
2019-11-21,2019-06-03,INV-78011,3,2,10,202,6
2019-11-21,2019-07-10,INV-78012,3,2,10,202,8
2019-11-21,2019-11-07,INV-78013,3,1,10,203,2
2019-11-21,2019-06-22,INV-78014,3,1,10,203,2
2019-11-22,2019-10-05,INV-78015,1,2,1,326,15
2019-11-22,2019-09-01,INV-78016,3,2,1,317,29
2019-11-22,2019-08-14,INV-78017,1,2,1,317,3
2019-11-22,2019-09-15,INV-78018,1,1,1,322,11
2019-11-22,2019-06-18,INV-78019,1,1,1,322,31
2019-11-22,2019-08-24,INV-78020,1,1,1,328,13
2019-11-22,2019-08-25,INV-78021,1,1,1,219,4
2019-11-22,2019-10-17,INV-78022,1,2,1,212,10
2019-11-22,2019-06-28,INV-78023,3,2,1,226,2
2019-11-22,2019-10-21,INV-78024,1,1,1,228,2
2019-11-22,2019-08-15,INV-78025,1,1,1,271,2
2019-11-22,2019-06-21,INV-78026,3,1,1,279,19
2019-11-22,2019-09-15,INV-78027,1,2,1,205,20
2019-11-22,2019-08-28,INV-78028,3,2,1,204,26
2019-11-22,2019-09-26,INV-78029,3,2,1,204,16
2019-11-22,2019-10-12,INV-78030,3,2,1,204,11
2019-11-22,2019-08-18,INV-78031,3,1,1,205,24
2019-11-22,2019-09-30,INV-78032,3,1,1,205,5
2019-11-22,2019-10-21,INV-78033,3,1,1,204,4
2019-11-22,2019-09-05,INV-78034,3,1,1,204,25
2019-11-22,2019-06-10,INV-78035,1,2,1,201,18
2019-11-22,2019-08-13,INV-78036,1,2,1,201,15
2019-11-22,2019-06-04,INV-78037,1,1,1,201,27
2019-11-22,2019-09-23,INV-78038,1,1,1,204,13
2019-11-22,2019-08-29,INV-78039,1,2,1,224,4
2019-11-22,2019-08-24,INV-78040,1,1,1,222,16
2019-11-22,2019-09-10,INV-78041,3,1,4,330,12
2019-11-22,2019-10-09,INV-78042,3,1,4,330,2
2019-11-22,2019-09-23,INV-78043,1,1,4,321,3
2019-11-22,2019-07-14,INV-78044,3,1,4,321,27
2019-11-22,2019-08-22,INV-78045,3,1,4,321,5
2019-11-22,2019-10-02,INV-78046,3,1,4,330,33
2019-11-22,2019-10-02,INV-78047,3,1,4,330,20
2019-11-22,2019-07-23,INV-78048,1,1,4,317,26
2019-11-22,2019-08-11,INV-78049,3,1,4,322,11
2019-11-22,2019-09-18,INV-78050,3,1,4,322,26
2019-11-22,2019-10-11,INV-78051,3,1,4,328,2
2019-11-22,2019-10-31,INV-78052,4,2,4,327,8
2019-11-22,2019-06-26,INV-78053,3,1,4,329,30
2019-11-22,2019-08-01,INV-78054,3,1,4,329,29
2019-11-22,2019-08-19,INV-78055,1,1,4,282,9
2019-11-22,2019-08-24,INV-78056,3,1,4,227,2
2019-11-22,2019-09-14,INV-78057,3,1,4,229,2
2019-11-22,2019-07-10,INV-78058,3,1,4,310,2
2019-11-22,2019-10-13,INV-78059,4,2,4,265,3
2019-11-22,2019-09-23,INV-78060,1,2,4,314,2
2019-11-22,2019-06-23,INV-78061,1,1,4,279,12
2019-11-22,2019-07-25,INV-78062,1,1,4,201,5
2019-11-22,2019-06-20,INV-78063,1,1,4,201,31
2019-11-22,2019-08-26,INV-78064,3,1,4,201,16
2019-11-22,2019-09-27,INV-78065,3,1,4,201,19
2019-11-22,2019-08-13,INV-78066,1,1,4,201,8
2019-11-22,2019-08-03,INV-78067,1,1,4,201,19
2019-11-22,2019-06-10,INV-78068,1,1,4,201,16
2019-11-22,2019-06-23,INV-78069,1,1,4,201,9
2019-11-22,2019-10-21,INV-78070,1,1,4,201,21
2019-11-22,2019-06-23,INV-78071,4,2,4,211,2
2019-11-22,2019-07-27,INV-78072,3,2,6,330,25
2019-11-22,2019-05-31,INV-78073,3,2,6,330,21
2019-11-22,2019-08-31,INV-78074,3,2,6,330,21
2019-11-22,2019-11-06,INV-78075,3,2,6,330,24
2019-11-22,2019-09-09,INV-78076,3,2,6,330,5
2019-11-22,2019-10-25,INV-78077,1,1,6,317,24
2019-11-22,2019-09-23,INV-78078,3,2,6,322,10
2019-11-22,2019-10-05,INV-78079,3,2,6,320,2
2019-11-22,2019-08-23,INV-78080,1,1,6,319,25
2019-11-22,2019-07-13,INV-78081,4,1,6,318,3
2019-11-22,2019-06-07,INV-78082,3,2,6,327,2
2019-11-22,2019-10-28,INV-78083,1,1,6,327,27
2019-11-22,2019-06-23,INV-78084,4,1,6,327,7
2019-11-22,2019-09-26,INV-78085,3,2,6,328,12
2019-11-22,2019-07-22,INV-78086,1,1,6,327,9
2019-11-22,2019-06-10,INV-78087,4,1,6,274,2
2019-11-22,2019-09-01,INV-78088,4,2,6,323,30
2019-11-22,2019-10-18,INV-78089,3,2,6,201,18
2019-11-22,2019-06-09,INV-78090,1,1,6,201,21
2019-11-22,2019-09-28,INV-78091,1,1,6,201,12
2019-11-22,2019-09-22,INV-78092,1,1,6,201,24
2019-11-22,2019-08-31,INV-78093,1,1,6,201,4
2019-11-22,2019-10-04,INV-78094,1,1,6,205,9
2019-11-22,2019-10-11,INV-78095,1,1,6,205,27
2019-11-22,2019-11-02,INV-78096,1,1,6,205,12
2019-11-22,2019-10-03,INV-78097,1,1,6,205,28
2019-11-22,2019-06-30,INV-78098,1,1,6,205,33
2019-11-22,2019-10-16,INV-78099,4,2,6,201,22
2019-11-22,2019-06-07,INV-78100,3,2,6,204,9
2019-11-22,2019-06-04,INV-78101,3,2,6,204,4
2019-11-22,2019-08-19,INV-78102,3,2,7,213,11
2019-11-22,2019-06-29,INV-78103,3,2,7,232,2
2019-11-22,2019-10-20,INV-78104,3,2,8,325,21
2019-11-22,2019-08-06,INV-78105,3,2,8,325,5
2019-11-22,2019-10-06,INV-78106,3,1,8,326,10
2019-11-22,2019-08-14,INV-78107,1,2,8,327,2
2019-11-22,2019-08-25,INV-78108,3,1,8,328,28
2019-11-22,2019-11-02,INV-78109,2,1,8,328,3
2019-11-22,2019-11-15,INV-78110,3,2,8,328,14
2019-11-22,2019-06-08,INV-78111,3,1,8,215,28
2019-11-22,2019-07-01,INV-78112,1,2,8,227,2
2019-11-22,2019-05-28,INV-78113,3,1,8,264,2
2019-11-22,2019-10-11,INV-78114,3,1,8,274,3
2019-11-22,2019-09-11,INV-78115,3,2,8,261,2
2019-11-22,2019-10-11,INV-78116,3,1,8,324,18
2019-11-22,2019-07-27,INV-78117,2,1,8,211,12
2019-11-22,2019-08-22,INV-78118,2,1,8,211,10
2019-11-22,2019-07-22,INV-78119,3,2,8,210,9
2019-11-22,2019-06-18,INV-78120,3,2,8,220,29
2019-11-22,2019-07-15,INV-78121,3,2,9,325,10
2019-11-22,2019-09-30,INV-78122,3,2,9,325,2
2019-11-22,2019-09-26,INV-78123,1,1,9,325,13
2019-11-22,2019-07-10,INV-78124,1,1,9,325,16
2019-11-22,2019-09-05,INV-78125,1,1,9,321,33
2019-11-22,2019-07-20,INV-78126,1,1,9,321,22
2019-11-22,2019-08-28,INV-78127,4,1,9,330,25
2019-11-22,2019-11-01,INV-78128,4,1,9,330,10
2019-11-22,2019-08-12,INV-78129,1,1,9,326,24
2019-11-22,2019-08-05,INV-78130,3,2,9,322,15
2019-11-22,2019-07-19,INV-78131,4,1,9,322,15
2019-11-22,2019-10-04,INV-78132,3,2,9,329,21
2019-11-22,2019-07-26,INV-78133,3,1,9,328,21
2019-11-22,2019-08-08,INV-78134,1,1,9,328,10
2019-11-22,2019-08-23,INV-78135,1,2,9,328,2
2019-11-22,2019-10-16,INV-78136,3,2,9,282,2
2019-11-22,2019-09-08,INV-78137,4,1,9,217,15
2019-11-22,2019-07-25,INV-78138,3,2,9,217,22
2019-11-22,2019-08-11,INV-78139,1,1,9,219,2
2019-11-22,2019-06-19,INV-78140,3,2,9,232,3
2019-11-22,2019-08-23,INV-78141,3,2,9,226,2
2019-11-22,2019-07-04,INV-78142,3,2,9,228,3
2019-11-22,2019-08-10,INV-78143,4,1,9,226,2
2019-11-22,2019-09-14,INV-78144,1,2,9,248,3
2019-11-22,2019-06-20,INV-78145,1,1,9,254,4
2019-11-22,2019-11-01,INV-78146,3,2,9,254,2
2019-11-22,2019-11-02,INV-78147,1,1,9,264,2
2019-11-22,2019-08-10,INV-78148,1,1,9,266,2
2019-11-22,2019-08-17,INV-78149,3,1,9,275,2
2019-11-22,2019-08-23,INV-78150,4,1,9,279,14
2019-11-22,2019-07-19,INV-78151,1,1,9,324,4
2019-11-22,2019-09-27,INV-78152,1,2,9,324,5
2019-11-22,2019-06-04,INV-78153,1,2,9,324,21
2019-11-22,2019-07-10,INV-78154,3,2,9,204,17
2019-11-22,2019-06-14,INV-78155,3,2,9,204,5
2019-11-22,2019-10-01,INV-78156,1,2,9,201,14
2019-11-22,2019-08-31,INV-78157,1,1,9,283,4
2019-11-22,2019-08-12,INV-78158,1,2,9,296,2
2019-11-22,2019-06-22,INV-78159,3,1,9,297,4
2019-11-22,2019-10-15,INV-78160,3,2,10,278,7
2019-11-22,2019-08-13,INV-78161,1,2,10,325,2
2019-11-22,2019-08-22,INV-78162,1,2,10,325,16
2019-11-22,2019-11-01,INV-78163,3,1,10,330,29
2019-11-22,2019-08-04,INV-78164,3,1,10,330,24
2019-11-22,2019-06-06,INV-78165,1,1,10,326,22
2019-11-22,2019-09-09,INV-78166,3,1,10,317,21
2019-11-22,2019-09-09,INV-78167,1,2,10,322,10
2019-11-22,2019-09-17,INV-78168,4,1,10,320,4
2019-11-22,2019-10-16,INV-78169,1,2,10,329,13
2019-11-22,2019-05-26,INV-78170,1,1,10,329,6
2019-11-22,2019-09-04,INV-78171,4,1,10,329,17
2019-11-22,2019-10-31,INV-78172,3,1,10,327,28
2019-11-22,2019-07-06,INV-78173,3,2,10,327,20
2019-11-22,2019-07-09,INV-78174,3,1,10,327,8
2019-11-22,2019-06-22,INV-78175,1,1,10,219,20
2019-11-22,2019-07-01,INV-78176,4,1,10,212,31
2019-11-22,2019-06-21,INV-78177,3,2,10,227,2
2019-11-22,2019-09-29,INV-78178,1,2,10,234,2
2019-11-22,2019-10-18,INV-78179,1,1,10,251,4
2019-11-22,2019-10-29,INV-78180,3,2,10,271,2
2019-11-22,2019-07-22,INV-78181,4,1,10,273,4
2019-11-22,2019-10-23,INV-78182,3,1,10,249,3
2019-11-22,2019-09-26,INV-78183,1,1,10,207,16
2019-11-22,2019-06-18,INV-78184,4,1,10,203,25
2019-11-22,2019-08-28,INV-78185,4,1,10,203,17
2019-11-22,2019-10-05,INV-78186,3,2,10,203,18
2019-11-22,2019-08-08,INV-78187,3,2,10,203,18
2019-11-23,2019-10-02,INV-78188,1,1,1,321,23
2019-11-23,2019-10-12,INV-78189,1,1,1,321,15
2019-11-23,2019-08-01,INV-78190,1,2,1,321,28
2019-11-23,2019-10-24,INV-78191,1,2,1,321,5
2019-11-23,2019-11-01,INV-78192,1,1,1,321,15
2019-11-23,2019-06-18,INV-78193,1,2,1,321,32
2019-11-23,2019-07-19,INV-78194,1,2,1,321,17
2019-11-23,2019-06-18,INV-78195,1,1,1,330,13
2019-11-23,2019-07-08,INV-78196,1,1,1,330,24
2019-11-23,2019-11-18,INV-78197,1,2,1,326,31
2019-11-23,2019-08-31,INV-78198,1,1,1,317,14
2019-11-23,2019-10-24,INV-78199,1,1,1,282,21
2019-11-23,2019-07-09,INV-78200,4,2,1,216,27
2019-11-23,2019-09-15,INV-78201,4,2,1,265,3
2019-11-23,2019-06-24,INV-78202,1,2,1,249,2
2019-11-23,2019-07-05,INV-78203,1,2,1,201,4
2019-11-23,2019-05-29,INV-78204,1,1,1,201,28
2019-11-23,2019-08-20,INV-78205,1,1,1,201,9
2019-11-23,2019-06-06,INV-78206,1,2,1,207,2
2019-11-23,2019-08-12,INV-78207,1,2,1,207,18
2019-11-23,2019-10-12,INV-78208,1,2,1,207,16
2019-11-23,2019-09-11,INV-78209,1,1,1,286,2
2019-11-23,2019-05-30,INV-78210,1,2,1,220,6
2019-11-23,2019-10-23,INV-78211,3,2,2,329,7
2019-11-23,2019-08-26,INV-78212,3,2,2,275,2
2019-11-23,2019-10-15,INV-78213,3,1,4,330,32
2019-11-23,2019-08-24,INV-78214,3,1,4,330,19
2019-11-23,2019-05-30,INV-78215,1,1,4,325,8
2019-11-23,2019-06-16,INV-78216,1,1,4,325,26
2019-11-23,2019-08-13,INV-78217,3,1,4,328,22
2019-11-23,2019-08-18,INV-78218,3,1,4,327,21
2019-11-23,2019-06-20,INV-78219,1,1,4,328,14
2019-11-23,2019-07-31,INV-78220,3,2,4,217,21
2019-11-23,2019-06-24,INV-78221,3,1,4,215,27
2019-11-23,2019-08-29,INV-78222,1,1,4,231,2
2019-11-23,2019-08-21,INV-78223,1,1,4,244,2
2019-11-23,2019-06-15,INV-78224,3,2,4,279,10
2019-11-23,2019-06-26,INV-78225,1,2,4,324,22
2019-11-23,2019-08-08,INV-78226,1,2,4,201,10
2019-11-23,2019-11-03,INV-78227,1,2,4,201,28
2019-11-23,2019-08-05,INV-78228,1,1,4,204,25
2019-11-23,2019-06-02,INV-78229,4,1,4,202,4
2019-11-23,2019-09-25,INV-78230,4,1,4,202,26
2019-11-23,2019-08-20,INV-78231,1,2,4,202,28
2019-11-23,2019-10-28,INV-78232,1,1,4,202,23
2019-11-23,2019-10-27,INV-78233,1,1,4,202,30
2019-11-23,2019-08-14,INV-78234,1,1,4,202,16
2019-11-23,2019-10-05,INV-78235,4,2,4,201,17
2019-11-23,2019-09-16,INV-78236,4,2,4,201,24
2019-11-23,2019-10-07,INV-78237,1,1,4,298,3
2019-11-23,2019-10-24,INV-78238,3,1,4,283,2
2019-11-23,2019-09-24,INV-78239,1,1,6,330,2
2019-11-23,2019-09-15,INV-78240,1,1,6,317,13
2019-11-23,2019-08-31,INV-78241,1,2,6,317,9
2019-11-23,2019-10-15,INV-78242,1,1,6,322,6
2019-11-23,2019-10-31,INV-78243,3,2,6,319,14
2019-11-23,2019-09-24,INV-78244,1,1,6,328,32
2019-11-23,2019-11-04,INV-78245,1,1,6,229,2
2019-11-23,2019-11-02,INV-78246,3,2,6,279,27
2019-11-23,2019-10-07,INV-78247,4,2,6,201,19
2019-11-23,2019-07-09,INV-78248,4,2,6,201,10
2019-11-23,2019-06-15,INV-78249,1,1,6,202,23
2019-11-23,2019-05-28,INV-78250,1,1,6,204,30
2019-11-23,2019-08-05,INV-78251,1,1,6,204,26
2019-11-23,2019-09-11,INV-78252,1,2,7,330,16
2019-11-23,2019-06-22,INV-78253,1,2,7,330,11
2019-11-23,2019-05-30,INV-78254,1,2,7,232,3
2019-11-23,2019-10-22,INV-78255,1,2,7,324,6
2019-11-23,2019-10-29,INV-78256,1,2,7,202,24
2019-11-23,2019-10-13,INV-78257,4,2,7,211,7
2019-11-23,2019-07-04,INV-78258,4,2,7,211,10
2019-11-23,2019-10-08,INV-78259,4,2,7,221,9
2019-11-23,2019-08-31,INV-78260,3,2,8,322,10
2019-11-23,2019-09-19,INV-78261,1,2,8,328,21
2019-11-23,2019-09-11,INV-78262,3,2,8,214,24
2019-11-23,2019-10-15,INV-78263,1,2,8,301,2
2019-11-23,2019-08-27,INV-78264,4,2,9,330,12
2019-11-23,2019-06-09,INV-78265,4,2,9,330,2
2019-11-23,2019-08-09,INV-78266,4,1,9,325,28
2019-11-23,2019-11-16,INV-78267,4,1,9,325,27
2019-11-23,2019-07-19,INV-78268,4,2,9,325,4
2019-11-23,2019-07-05,INV-78269,4,2,9,325,21
2019-11-23,2019-07-05,INV-78270,4,2,9,326,22
2019-11-23,2019-09-20,INV-78271,4,2,9,322,10
2019-11-23,2019-08-05,INV-78272,4,2,9,322,30
2019-11-23,2019-08-05,INV-78273,4,2,9,318,28
2019-11-23,2019-10-20,INV-78274,3,2,9,327,5
2019-11-23,2019-09-23,INV-78275,3,2,9,329,27
2019-11-23,2019-08-19,INV-78276,3,1,9,282,19
2019-11-23,2019-07-07,INV-78277,4,2,9,282,5
2019-11-23,2019-10-08,INV-78278,4,2,9,212,3
2019-11-23,2019-07-10,INV-78279,4,2,9,232,2
2019-11-23,2019-07-25,INV-78280,3,2,9,228,4
2019-11-23,2019-06-22,INV-78281,3,2,9,228,2
2019-11-23,2019-08-18,INV-78282,3,1,9,238,2
2019-11-23,2019-08-04,INV-78283,4,1,9,313,3
2019-11-23,2019-05-28,INV-78284,3,1,9,281,25
2019-11-23,2019-07-22,INV-78285,4,2,9,201,3
2019-11-23,2019-06-09,INV-78286,3,1,9,207,15
2019-11-23,2019-07-28,INV-78287,3,2,9,204,5
2019-11-23,2019-08-11,INV-78288,3,2,9,201,27
2019-11-23,2019-11-11,INV-78289,3,2,9,201,14
2019-11-23,2019-07-09,INV-78290,4,1,9,201,27
2019-11-23,2019-06-13,INV-78291,3,1,9,204,5
2019-11-23,2019-10-01,INV-78292,3,1,9,204,15
2019-11-23,2019-09-12,INV-78293,3,1,9,204,13
2019-11-23,2019-05-31,INV-78294,3,2,9,224,2
2019-11-23,2019-07-29,INV-78295,4,2,9,294,2
2019-11-23,2019-10-30,INV-78296,1,1,10,330,11
2019-11-23,2019-05-27,INV-78297,1,2,10,329,6
2019-11-23,2019-09-25,INV-78298,3,1,10,329,22
2019-11-23,2019-07-23,INV-78299,1,1,10,282,24
2019-11-23,2019-06-28,INV-78300,1,2,10,218,21
2019-11-23,2019-09-14,INV-78301,1,1,10,218,27
2019-11-23,2019-08-25,INV-78302,3,1,10,226,3
2019-11-23,2019-06-22,INV-78303,3,1,10,274,2
2019-11-23,2019-10-17,INV-78304,1,2,10,208,16
2019-11-23,2019-10-04,INV-78305,1,2,10,208,27
2019-11-23,2019-11-11,INV-78306,3,1,10,201,25
2019-11-23,2019-07-15,INV-78307,3,1,10,201,6
2019-11-23,2019-10-27,INV-78308,3,2,10,290,2
2019-11-24,2019-06-14,INV-78309,4,2,1,330,21
2019-11-24,2019-08-17,INV-78310,4,2,1,330,8
2019-11-24,2019-06-23,INV-78311,1,1,1,330,17
2019-11-24,2019-09-12,INV-78312,1,1,1,330,14
2019-11-24,2019-08-11,INV-78313,4,2,1,326,5
2019-11-24,2019-08-06,INV-78314,1,2,1,322,30
2019-11-24,2019-06-20,INV-78315,1,2,1,318,17
2019-11-24,2019-06-20,INV-78316,1,1,1,320,17
2019-11-24,2019-06-18,INV-78317,1,1,1,319,19
2019-11-24,2019-11-09,INV-78318,1,1,1,319,6
2019-11-24,2019-10-09,INV-78319,4,2,1,327,25
2019-11-24,2019-11-08,INV-78320,1,2,1,328,26
2019-11-24,2019-08-10,INV-78321,1,1,1,329,33
2019-11-24,2019-10-13,INV-78322,1,1,1,327,15
2019-11-24,2019-06-20,INV-78323,1,2,1,328,10
2019-11-24,2019-11-10,INV-78324,1,1,1,329,28
2019-11-24,2019-09-07,INV-78325,1,2,1,217,10
